Category,City,Country,Customer ID,Customer Name,Discount,Market,ji_lu-shu,Order Date,Order ID,Order Priority,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,Shipping Cost,State,Sub-Category,Year,Market2,weeknum
Office Supplies,Los Angeles,United States,AH-106904,Anna HÃ¤berlin,0.0,US,1.0,00:00.0,CA-2013-138282,High,OFF-AP-10001366,Staples,23.7168,8.0,West,38763.0,88.0,Corporate,00:00.0,Standard Class,7.92,California,Appliances,2013.0,North America,21.0
Office Supplies,Los Angeles,United States,CL-125654,Clay Ludtke,0.0,US,1.0,00:00.0,CA-2013-134803,Low,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,78.672,2.0,West,34717.0,262.0,Consumer,00:00.0,Standard Class,26.48,California,Appliances,2013.0,North America,22.0
Office Supplies,Los Angeles,United States,BD-113204,Bill Donatelli,0.0,US,1.0,00:00.0,CA-2013-167241,Low,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3.0498,3.0,West,40192.0,18.0,Consumer,00:00.0,Standard Class,2.88,California,Storage,2013.0,North America,33.0
Office Supplies,Los Angeles,United States,JH-159104,Jonathan Howell,0.0,US,1.0,00:00.0,CA-2013-130162,High,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",26.0568,6.0,West,31514.0,93.0,Consumer,00:00.0,Standard Class,6.35,California,Storage,2013.0,North America,44.0
Office Supplies,Los Angeles,United States,TC-215354,Tracy Collins,0.0,US,1.0,00:00.0,CA-2013-166226,High,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,18.3168,1.0,West,36257.0,68.0,Home Office,00:00.0,Standard Class,6.48,California,Appliances,2013.0,North America,47.0
Office Supplies,Los Angeles,United States,HG-149654,Henry Goldwyn,0.0,US,1.0,00:00.0,CA-2013-145919,High,OFF-SU-10003505,Premier Electric Letter Opener,28.965,5.0,West,32613.0,579.0,Corporate,00:00.0,Standard Class,53.83,California,Supplies,2013.0,North America,51.0
Office Supplies,Los Angeles,United States,SB-201704,Sarah Bern,0.0,US,1.0,00:00.0,CA-2014-145807,High,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,17.745,5.0,West,38542.0,355.0,Consumer,00:00.0,Standard Class,48.88,California,Storage,2014.0,North America,7.0
Office Supplies,Los Angeles,United States,KD-166154,Ken Dana,0.0,US,1.0,00:00.0,CA-2014-129294,High,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,54.8613,3.0,West,41037.0,141.0,Corporate,00:00.0,Standard Class,14.92,California,Appliances,2014.0,North America,12.0
Office Supplies,Los Angeles,United States,KD-166154,Ken Dana,0.0,US,1.0,00:00.0,CA-2014-129294,High,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",80.6312,2.0,West,41034.0,310.0,Corporate,00:00.0,Standard Class,26.14,California,Storage,2014.0,North America,12.0
Office Supplies,Los Angeles,United States,HG-149654,Henry Goldwyn,0.0,US,1.0,00:00.0,US-2014-160143,Low,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,8.019,3.0,West,38832.0,30.0,Corporate,00:00.0,Standard Class,4.08,California,Supplies,2014.0,North America,14.0
Office Supplies,Los Angeles,United States,KN-163904,Katherine Nockton,0.0,US,1.0,00:00.0,CA-2014-164959,High,OFF-LA-10004272,Avery 482,4.0749,3.0,West,32769.0,9.0,Corporate,00:00.0,Standard Class,1.11,California,Labels,2014.0,North America,28.0
Office Supplies,Los Angeles,United States,RA-192854,Ralph Arnett,0.0,US,1.0,00:00.0,CA-2014-141929,High,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",65.355,5.0,West,34916.0,218.0,Consumer,00:00.0,Standard Class,26.6,California,Storage,2014.0,North America,36.0
Office Supplies,Los Angeles,United States,KD-164954,Keith Dawkins,0.0,US,1.0,00:00.0,CA-2014-100825,High,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,23.9688,3.0,West,37191.0,100.0,Corporate,00:00.0,Standard Class,10.94,California,Storage,2014.0,North America,37.0
Office Supplies,Los Angeles,United States,PV-189854,Paul Van Hugh,0.0,US,1.0,00:00.0,CA-2014-105914,Low,OFF-ST-10003716,Tennsco Double-Tier Lockers,204.7682,7.0,West,35433.0,1575.0,Home Office,00:00.0,Standard Class,127.15,California,Storage,2014.0,North America,40.0
Office Supplies,Los Angeles,United States,KE-164204,Katrina Edelman,0.0,US,1.0,00:00.0,CA-2011-112291,Medium,OFF-EN-10001415,Staples,5.58,2.0,West,41180.0,11.0,Corporate,00:00.0,Standard Class,0.24,California,Envelopes,2011.0,North America,15.0
Office Supplies,Los Angeles,United States,SN-207104,Steve Nguyen,0.0,US,1.0,00:00.0,US-2011-154879,Medium,OFF-LA-10004425,Staples,2.7166,2.0,West,35706.0,6.0,Home Office,00:00.0,Standard Class,0.33,California,Labels,2011.0,North America,19.0
Office Supplies,Los Angeles,United States,BH-117104,Brosina Hoffman,0.0,US,1.0,00:00.0,CA-2011-115812,Medium,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,34.47,5.0,West,31306.0,115.0,Consumer,00:00.0,Standard Class,8.23,California,Appliances,2011.0,North America,24.0
Office Supplies,Los Angeles,United States,MA-179954,Michelle Arnett,0.0,US,1.0,00:00.0,CA-2011-133704,Medium,OFF-AP-10001366,Staples,11.8584,4.0,West,35537.0,44.0,Home Office,00:00.0,Standard Class,1.65,California,Appliances,2011.0,North America,39.0
Office Supplies,Los Angeles,United States,PL-189254,Paul Lucas,0.0,US,1.0,00:00.0,CA-2011-168305,Medium,OFF-LA-10003498,Avery 475,22.2,3.0,West,37192.0,44.0,Home Office,00:00.0,Standard Class,2.77,California,Labels,2011.0,North America,45.0
Office Supplies,Los Angeles,United States,RL-196154,Rob Lucas,0.0,US,1.0,00:00.0,CA-2011-133830,Medium,OFF-FA-10002280,Advantus Plastic Paper Clips,7.2,3.0,West,38867.0,15.0,Consumer,00:00.0,Standard Class,1.15,California,Fasteners,2011.0,North America,50.0
Office Supplies,Los Angeles,United States,JC-161054,Julie Creighton,0.0,US,1.0,00:00.0,US-2011-167738,Medium,OFF-ST-10003306,Letter Size Cart,41.4294,1.0,West,32563.0,143.0,Corporate,00:00.0,Standard Class,10.28,California,Storage,2011.0,North America,52.0
Office Supplies,Los Angeles,United States,BF-111704,Ben Ferrer,0.0,US,1.0,00:00.0,US-2011-138247,Medium,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,101.3488,2.0,West,35801.0,362.0,Home Office,00:00.0,Standard Class,26.47,California,Appliances,2011.0,North America,52.0
Office Supplies,Los Angeles,United States,BF-111704,Ben Ferrer,0.0,US,1.0,00:00.0,US-2011-138247,Medium,OFF-ST-10002301,Tennsco Commercial Shelving,0.2034,1.0,West,35804.0,20.0,Home Office,00:00.0,Standard Class,1.27,California,Storage,2011.0,North America,52.0
Office Supplies,Los Angeles,United States,AB-106004,Ann Blume,0.0,US,1.0,00:00.0,CA-2012-111234,Medium,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.4352,3.0,West,35513.0,9.0,Corporate,00:00.0,Standard Class,0.7,California,Labels,2012.0,North America,7.0
Office Supplies,Los Angeles,United States,LH-171554,Logan Haushalter,0.0,US,1.0,00:00.0,CA-2012-121965,Medium,OFF-EN-10000056,Cameo Buff Policy Envelopes,87.7443,3.0,West,35747.0,187.0,Consumer,00:00.0,Standard Class,5.15,California,Envelopes,2012.0,North America,25.0
Office Supplies,Los Angeles,United States,AB-101654,Alan Barnes,0.0,US,1.0,00:00.0,CA-2012-115945,Medium,OFF-ST-10001963,Tennsco Regal Shelving Units,9.1269,3.0,West,35613.0,304.0,Consumer,00:00.0,Standard Class,11.27,California,Storage,2012.0,North America,26.0
Office Supplies,Los Angeles,United States,TT-212654,Tim Taslimi,0.0,US,1.0,00:00.0,CA-2012-162369,Medium,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,61.389,2.0,West,33933.0,323.0,Corporate,00:00.0,Standard Class,18.13,California,Storage,2012.0,North America,33.0
Office Supplies,Los Angeles,United States,NL-183104,Nancy Lomonaco,0.0,US,1.0,00:00.0,US-2012-139759,Medium,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,29.6688,4.0,West,33966.0,106.0,Home Office,00:00.0,Standard Class,6.04,California,Appliances,2012.0,North America,34.0
Office Supplies,Los Angeles,United States,CB-120254,Cassandra Brandow,0.0,US,1.0,00:00.0,CA-2012-121188,Medium,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,29.1528,9.0,West,39353.0,729.0,Consumer,00:00.0,Standard Class,48.16,California,Storage,2012.0,North America,35.0
Office Supplies,Los Angeles,United States,CB-120254,Cassandra Brandow,0.0,US,1.0,00:00.0,CA-2012-121188,Medium,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",267.705,5.0,West,39351.0,892.0,Consumer,00:00.0,Standard Class,85.38,California,Storage,2012.0,North America,35.0
Office Supplies,Los Angeles,United States,GB-145304,George Bell,0.0,US,1.0,00:00.0,CA-2012-167745,Medium,OFF-SU-10004782,"Elite 5"" Scissors",5.07,2.0,West,35056.0,17.0,Corporate,00:00.0,Standard Class,0.77,California,Supplies,2012.0,North America,38.0
Office Supplies,Los Angeles,United States,SC-204404,Shaun Chance,0.0,US,1.0,00:00.0,CA-2012-103835,Medium,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,335.8548,4.0,West,37068.0,1158.0,Corporate,00:00.0,Standard Class,56.16,California,Appliances,2012.0,North America,39.0
Office Supplies,Los Angeles,United States,RP-198554,Roy Phan,0.0,US,1.0,00:00.0,CA-2012-129546,Medium,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",55.845,3.0,West,40748.0,186.0,Corporate,00:00.0,Standard Class,12.14,California,Appliances,2012.0,North America,39.0
Office Supplies,Los Angeles,United States,RP-198554,Roy Phan,0.0,US,1.0,00:00.0,CA-2012-129546,Medium,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,13.6851,3.0,West,40750.0,47.0,Corporate,00:00.0,Standard Class,3.51,California,Supplies,2012.0,North America,39.0
Office Supplies,Los Angeles,United States,RM-196754,Robert Marley,0.0,US,1.0,00:00.0,CA-2012-160171,Medium,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",459.396,5.0,West,36731.0,1641.0,Home Office,00:00.0,Standard Class,99.85,California,Appliances,2012.0,North America,42.0
Office Supplies,Los Angeles,United States,TS-213404,Toby Swindell,0.0,US,1.0,00:00.0,CA-2012-153416,Medium,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,54.5832,7.0,West,35415.0,455.0,Consumer,00:00.0,Standard Class,42.98,California,Storage,2012.0,North America,47.0
Office Supplies,Los Angeles,United States,GB-145304,George Bell,0.0,US,1.0,00:00.0,CA-2012-149566,Medium,OFF-LA-10000452,Avery 488,6.048,4.0,West,39845.0,13.0,Corporate,00:00.0,Standard Class,0.48,California,Labels,2012.0,North America,49.0
Office Supplies,Los Angeles,United States,KT-164654,Kean Takahito,0.0,US,1.0,00:00.0,CA-2012-158456,Medium,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",21.5824,4.0,West,34256.0,46.0,Consumer,00:00.0,Standard Class,0.38,California,Fasteners,2012.0,North America,52.0
Office Supplies,Los Angeles,United States,CL-125654,Clay Ludtke,0.0,US,1.0,00:00.0,CA-2012-135580,Medium,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,122.148,3.0,West,37308.0,271.0,Consumer,00:00.0,Standard Class,16.48,California,Envelopes,2012.0,North America,53.0
Office Supplies,Los Angeles,United States,CL-125654,Clay Ludtke,0.0,US,1.0,00:00.0,CA-2012-135580,Medium,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,14.2386,3.0,West,37306.0,75.0,Consumer,00:00.0,Standard Class,4.91,California,Storage,2012.0,North America,53.0
Office Supplies,Los Angeles,United States,JB-154004,Jennifer Braxton,0.0,US,1.0,00:00.0,CA-2013-101189,Medium,OFF-ST-10004180,Safco Commercial Shelving,3.7208,2.0,West,40817.0,93.0,Corporate,00:00.0,Standard Class,6.61,California,Storage,2013.0,North America,6.0
Office Supplies,Los Angeles,United States,TZ-215804,Tracy Zic,0.0,US,1.0,00:00.0,US-2013-143280,Medium,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.0055,3.0,West,36703.0,11.0,Consumer,00:00.0,Standard Class,1.21,California,Fasteners,2013.0,North America,8.0
Office Supplies,Los Angeles,United States,BF-110054,Barry Franz,0.0,US,1.0,00:00.0,CA-2013-137729,Medium,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1.0166,1.0,West,33885.0,6.0,Home Office,00:00.0,Standard Class,0.24,California,Storage,2013.0,North America,19.0
Office Supplies,Los Angeles,United States,RB-197954,Ross Baird,0.0,US,1.0,00:00.0,US-2013-155971,Medium,OFF-LA-10000452,Avery 488,10.584,7.0,West,40416.0,22.0,Home Office,00:00.0,Standard Class,1.72,California,Labels,2013.0,North America,23.0
Office Supplies,Los Angeles,United States,OT-187304,Olvera Toch,0.0,US,1.0,00:00.0,CA-2013-113243,Medium,OFF-LA-10001297,Avery 473,9.936,2.0,West,31853.0,21.0,Consumer,00:00.0,Standard Class,0.9,California,Labels,2013.0,North America,24.0
Office Supplies,Los Angeles,United States,AS-102404,Alan Shonely,0.0,US,1.0,00:00.0,CA-2013-118913,Medium,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,17.0268,3.0,West,33487.0,61.0,Consumer,00:00.0,Standard Class,4.29,California,Appliances,2013.0,North America,26.0
Office Supplies,Los Angeles,United States,RA-198854,Ruben Ausman,0.0,US,1.0,00:00.0,CA-2013-101343,Medium,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",3.894,2.0,West,31339.0,78.0,Corporate,00:00.0,Standard Class,4.31,California,Storage,2013.0,North America,29.0
Office Supplies,Los Angeles,United States,KM-166604,Khloe Miller,0.0,US,1.0,00:00.0,CA-2013-140046,Medium,OFF-LA-10000305,Avery 495,8.694,3.0,West,38223.0,19.0,Consumer,00:00.0,Standard Class,1.24,California,Labels,2013.0,North America,31.0
Office Supplies,Los Angeles,United States,CA-120554,Cathy Armstrong,0.0,US,1.0,00:00.0,CA-2013-107328,Medium,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,136.6176,6.0,West,34794.0,488.0,Home Office,00:00.0,Standard Class,36.22,California,Appliances,2013.0,North America,32.0
Office Supplies,Los Angeles,United States,LR-169154,Lena Radford,0.0,US,1.0,00:00.0,CA-2013-126732,Medium,OFF-ST-10000321,Akro Stacking Bins,0.9468,3.0,West,40530.0,24.0,Consumer,00:00.0,Standard Class,1.34,California,Storage,2013.0,North America,36.0
Office Supplies,Los Angeles,United States,EH-137654,Edward Hooks,0.0,US,1.0,00:00.0,CA-2013-100944,Medium,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",143.303,5.0,West,37580.0,305.0,Corporate,00:00.0,Standard Class,14.71,California,Envelopes,2013.0,North America,39.0
Office Supplies,Los Angeles,United States,CS-119504,Carlos Soltero,0.0,US,1.0,00:00.0,CA-2013-161746,Medium,OFF-ST-10002743,SAFCO Boltless Steel Shelving,3.4092,3.0,West,41006.0,341.0,Consumer,00:00.0,Standard Class,29.78,California,Storage,2013.0,North America,43.0
Office Supplies,Los Angeles,United States,JD-158954,Jonathan Doherty,0.0,US,1.0,00:00.0,CA-2013-144218,Medium,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",282.2092,7.0,West,35083.0,1085.0,Corporate,00:00.0,Standard Class,64.42,California,Storage,2013.0,North America,44.0
Office Supplies,Los Angeles,United States,XP-218654,Xylona Preis,0.0,US,1.0,00:00.0,CA-2013-109365,Medium,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,14.2956,2.0,West,35778.0,43.0,Consumer,00:00.0,Standard Class,4.21,California,Appliances,2013.0,North America,45.0
Office Supplies,Los Angeles,United States,XP-218654,Xylona Preis,0.0,US,1.0,00:00.0,CA-2013-109365,Medium,OFF-FA-10001561,Stockwell Push Pins,5.0358,7.0,West,35777.0,15.0,Consumer,00:00.0,Standard Class,1.34,California,Fasteners,2013.0,North America,45.0
Office Supplies,Los Angeles,United States,MC-176054,Matt Connell,0.0,US,1.0,00:00.0,CA-2013-145492,Medium,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",11.31,12.0,West,36694.0,39.0,Corporate,00:00.0,Standard Class,2.35,California,Appliances,2013.0,North America,47.0
Office Supplies,Los Angeles,United States,MS-173654,Maribeth Schnelling,0.0,US,1.0,00:00.0,CA-2013-107104,Medium,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,19.488,2.0,West,40948.0,65.0,Consumer,00:00.0,Standard Class,3.16,California,Appliances,2013.0,North America,48.0
Office Supplies,Los Angeles,United States,GM-144404,Gary McGarr,0.0,US,1.0,00:00.0,CA-2013-161025,Medium,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,108.1752,4.0,West,37456.0,773.0,Consumer,00:00.0,Standard Class,53.32,California,Storage,2013.0,North America,49.0
Office Supplies,Los Angeles,United States,AP-107204,Anne Pryor,0.0,US,1.0,00:00.0,US-2013-103674,Medium,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",0.0,7.0,West,41274.0,14.0,Home Office,00:00.0,Standard Class,1.25,California,Fasteners,2013.0,North America,49.0
Office Supplies,Los Angeles,United States,MC-181304,Mike Caudle,0.0,US,1.0,00:00.0,CA-2013-129868,Medium,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2.054,2.0,West,35890.0,8.0,Corporate,00:00.0,Standard Class,0.54,California,Appliances,2013.0,North America,52.0
Office Supplies,Los Angeles,United States,MC-181304,Mike Caudle,0.0,US,1.0,00:00.0,CA-2013-129868,Medium,OFF-SU-10000952,Fiskars Home & Office Scissors,4.9728,2.0,West,35887.0,18.0,Corporate,00:00.0,Standard Class,1.23,California,Supplies,2013.0,North America,52.0
Office Supplies,Los Angeles,United States,JL-158354,John Lee,0.0,US,1.0,00:00.0,CA-2014-161333,Medium,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,16.38,4.0,West,36443.0,47.0,Consumer,00:00.0,Standard Class,2.86,California,Appliances,2014.0,North America,6.0
Office Supplies,Los Angeles,United States,JL-158354,John Lee,0.0,US,1.0,00:00.0,CA-2014-161333,Medium,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",38.9312,4.0,West,36442.0,139.0,Consumer,00:00.0,Standard Class,7.18,California,Storage,2014.0,North America,6.0
Office Supplies,Los Angeles,United States,SP-208604,Sung Pak,0.0,US,1.0,00:00.0,CA-2014-110478,Medium,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",7.015,1.0,West,31717.0,15.0,Corporate,00:00.0,Standard Class,1.53,California,Envelopes,2014.0,North America,10.0
Office Supplies,Los Angeles,United States,BP-110504,Barry Pond,0.0,US,1.0,00:00.0,CA-2014-143084,Medium,OFF-EN-10003072,Peel & Seel Envelopes,9.312,5.0,West,40311.0,19.0,Corporate,00:00.0,Standard Class,1.76,California,Envelopes,2014.0,North America,12.0
Office Supplies,Los Angeles,United States,GZ-145454,George Zrebassa,0.0,US,1.0,00:00.0,CA-2014-140515,Medium,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,106.7808,7.0,West,40524.0,381.0,Corporate,00:00.0,Standard Class,21.55,California,Appliances,2014.0,North America,12.0
Office Supplies,Los Angeles,United States,PS-187604,Pamela Stobb,0.0,US,1.0,00:00.0,CA-2014-128965,Medium,OFF-FA-10001561,Stockwell Push Pins,3.597,5.0,West,38156.0,11.0,Consumer,00:00.0,Standard Class,0.69,California,Fasteners,2014.0,North America,16.0
Office Supplies,Los Angeles,United States,PS-187604,Pamela Stobb,0.0,US,1.0,00:00.0,CA-2014-128965,Medium,OFF-LA-10003190,Avery 474,11.2896,8.0,West,38158.0,23.0,Consumer,00:00.0,Standard Class,2.01,California,Labels,2014.0,North America,16.0
Office Supplies,Los Angeles,United States,PS-187604,Pamela Stobb,0.0,US,1.0,00:00.0,CA-2014-128965,Medium,OFF-LA-10001404,Avery 517,3.4686,2.0,West,38155.0,7.0,Consumer,00:00.0,Standard Class,0.62,California,Labels,2014.0,North America,16.0
Office Supplies,Los Angeles,United States,RD-195854,Rob Dowd,0.0,US,1.0,00:00.0,CA-2014-139437,Medium,OFF-ST-10002485,Rogers Deluxe File Chest,0.8792,4.0,West,37449.0,88.0,Consumer,00:00.0,Standard Class,6.23,California,Storage,2014.0,North America,27.0
Office Supplies,Los Angeles,United States,AT-107354,Annie Thurman,0.0,US,1.0,00:00.0,CA-2014-106824,Medium,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",0.1188,3.0,West,39788.0,6.0,Consumer,00:00.0,Standard Class,0.39,California,Fasteners,2014.0,North America,28.0
Office Supplies,Los Angeles,United States,KB-162404,Karen Bern,0.0,US,1.0,00:00.0,CA-2014-162012,Medium,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,43.706,5.0,West,39884.0,168.0,Corporate,00:00.0,Standard Class,10.21,California,Appliances,2014.0,North America,28.0
Office Supplies,Los Angeles,United States,TH-212354,Tiffany House,0.0,US,1.0,00:00.0,CA-2014-117261,Medium,OFF-ST-10000419,"Rogers Jumbo File, Granite",0.5432,4.0,West,35593.0,54.0,Corporate,00:00.0,Standard Class,3.88,California,Storage,2014.0,North America,36.0
Office Supplies,Los Angeles,United States,CS-125054,Cindy Stewart,0.0,US,1.0,00:00.0,US-2014-115609,Medium,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,43.706,5.0,West,38119.0,168.0,Consumer,00:00.0,Standard Class,10.3,California,Appliances,2014.0,North America,45.0
Office Supplies,Los Angeles,United States,ZC-219104,Zuschuss Carroll,0.0,US,1.0,00:00.0,CA-2014-100013,Medium,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.4872,2.0,West,32525.0,15.0,Consumer,00:00.0,Standard Class,1.03,California,Envelopes,2014.0,North America,45.0
Office Supplies,Los Angeles,United States,GA-147254,Guy Armstrong,0.0,US,1.0,00:00.0,CA-2014-110842,Medium,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,2.8314,1.0,West,34132.0,11.0,Consumer,00:00.0,Standard Class,0.85,California,Appliances,2014.0,North America,46.0
Office Supplies,Los Angeles,United States,MC-181004,Mick Crebagga,0.0,US,1.0,00:00.0,CA-2014-126242,Medium,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",76.2525,9.0,West,34240.0,305.0,Consumer,00:00.0,Standard Class,12.16,California,Storage,2014.0,North America,47.0
Office Supplies,Los Angeles,United States,FH-143654,Fred Hopkins,0.0,US,1.0,00:00.0,CA-2014-121398,Medium,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2.7062,2.0,West,37372.0,271.0,Corporate,00:00.0,Standard Class,16.73,California,Storage,2014.0,North America,52.0
Office Supplies,San Francisco,United States,BD-116054,Brian Dahlen,0.0,US,1.0,00:00.0,CA-2011-157147,High,OFF-AR-10003514,4009 Highlighters by Sanford,6.567,5.0,West,36236.0,20.0,Consumer,00:00.0,Standard Class,3.03,California,Art,2011.0,North America,3.0
Office Supplies,San Francisco,United States,BD-116054,Brian Dahlen,0.0,US,1.0,00:00.0,CA-2011-157147,High,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,238.653,5.0,West,36234.0,1326.0,Consumer,00:00.0,Standard Class,187.65,California,Storage,2011.0,North America,3.0
Office Supplies,San Francisco,United States,CA-122654,Christina Anderson,0.0,US,1.0,00:00.0,CA-2011-128237,Medium,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",9.9216,6.0,West,40606.0,25.0,Consumer,00:00.0,Standard Class,2.03,California,Art,2011.0,North America,13.0
Office Supplies,San Francisco,United States,CA-122654,Christina Anderson,0.0,US,1.0,00:00.0,CA-2011-128237,Medium,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",3.72,2.0,West,40604.0,15.0,Consumer,00:00.0,Standard Class,1.35,California,Art,2011.0,North America,13.0
Office Supplies,San Francisco,United States,CA-122654,Christina Anderson,0.0,US,1.0,00:00.0,CA-2011-128237,Medium,OFF-AR-10003829,Newell 35,1.9024,2.0,West,40603.0,7.0,Consumer,00:00.0,Standard Class,0.46,California,Art,2011.0,North America,13.0
Office Supplies,San Francisco,United States,DK-128354,Damala Kotsonis,0.0,US,1.0,00:00.0,CA-2011-141838,High,OFF-AR-10004272,Newell 308,0.84,2.0,West,40348.0,3.0,Corporate,00:00.0,Second Class,0.19,California,Art,2011.0,North America,13.0
Office Supplies,San Francisco,United States,AA-103154,Alex Avila,0.0,US,1.0,00:00.0,CA-2011-128055,Medium,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,14.8344,2.0,West,33527.0,53.0,Consumer,00:00.0,Standard Class,3.17,California,Appliances,2011.0,North America,14.0
Office Supplies,San Francisco,United States,PK-189104,Paul Knutson,0.0,US,1.0,00:00.0,CA-2011-105172,High,OFF-LA-10001641,Avery 518,9.072,6.0,West,32857.0,19.0,Home Office,00:00.0,Standard Class,2.66,California,Labels,2011.0,North America,15.0
Office Supplies,San Francisco,United States,CM-124454,Chuck Magee,0.0,US,1.0,00:00.0,CA-2011-133851,Low,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,10.626,2.0,West,32158.0,23.0,Consumer,00:00.0,Standard Class,2.24,California,Art,2011.0,North America,24.0
Office Supplies,San Francisco,United States,CM-124454,Chuck Magee,0.0,US,1.0,00:00.0,CA-2011-133851,Low,OFF-SU-10001225,Staples,0.1472,2.0,West,32157.0,7.0,Consumer,00:00.0,Standard Class,0.84,California,Supplies,2011.0,North America,24.0
Office Supplies,San Francisco,United States,DS-130304,Darrin Sayre,0.0,US,1.0,00:00.0,CA-2011-113271,Medium,OFF-AR-10003251,Prang Drawing Pencil Set,2.224,2.0,West,40541.0,6.0,Home Office,00:00.0,Standard Class,0.28,California,Art,2011.0,North America,28.0
Office Supplies,San Francisco,United States,ME-180104,Michelle Ellison,0.0,US,1.0,00:00.0,CA-2011-116932,Medium,OFF-AR-10002067,Newell 334,25.792,5.0,West,33167.0,99.0,Corporate,00:00.0,Standard Class,7.53,California,Art,2011.0,North America,30.0
Office Supplies,San Francisco,United States,NP-183254,Naresj Patel,0.0,US,1.0,00:00.0,CA-2011-117464,High,OFF-AR-10003190,Newell 32,3.2256,4.0,West,38463.0,12.0,Consumer,00:00.0,Second Class,1.92,California,Art,2011.0,North America,30.0
Office Supplies,San Francisco,United States,NP-183254,Naresj Patel,0.0,US,1.0,00:00.0,CA-2011-117464,High,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,68.585,10.0,West,38465.0,237.0,Consumer,00:00.0,Second Class,28.62,California,Storage,2011.0,North America,30.0
